week_start,campus_id,channel_id,channel_name,impressions,leads,applications,kyc_started,approved_accounts,funded_accounts,activated_users,spend,support_tickets,kyc_rework_cases
2026-08-03,CMP021,creator_content,Creator content,652,35,10,7,3,1,0,1017.83,6,4
2026-08-03,CMP021,paid_social,Paid social,1167,54,12,9,4,1,0,2357.98,0,0
2026-08-03,CMP021,search_content,Search and explainer content,784,56,13,10,5,2,1,1536.59,0,0
2026-08-03,CMP022,campus_ambassador,Campus ambassadors,833,73,13,9,4,1,0,1125.8,0,0
2026-08-03,CMP022,partner_webinar,Partner webinars,1798,227,27,22,14,4,2,6380.79,7,0
2026-08-03,CMP022,referral,Student referral loops,1174,118,18,13,8,3,1,1405.7,0,4
2026-08-03,CMP022,creator_content,Creator content,1473,89,14,11,5,1,0,2126.41,0,2
2026-08-03,CMP022,paid_social,Paid social,765,39,6,4,2,0,0,1192.3,0,2
2026-08-03,CMP022,search_content,Search and explainer content,999,79,11,9,5,2,1,1156.69,0,4
2026-08-03,CMP023,campus_ambassador,Campus ambassadors,539,52,17,14,7,3,1,966.34,0,2
2026-08-03,CMP023,partner_webinar,Partner webinars,747,104,28,21,11,4,2,3092.04,2,0
2026-08-03,CMP023,referral,Student referral loops,703,78,26,20,10,5,3,1118.36,1,0
2026-08-03,CMP023,creator_content,Creator content,1035,69,20,14,6,3,1,2364.7,5,0
2026-08-03,CMP023,paid_social,Paid social,748,42,12,9,4,1,0,2012.17,1,1
2026-08-03,CMP023,search_content,Search and explainer content,1284,112,24,18,8,3,1,3232.62,1,0
2026-08-03,CMP024,campus_ambassador,Campus ambassadors,2144,194,55,44,21,8,5,3330.61,3,0
2026-08-03,CMP024,partner_webinar,Partner webinars,2072,271,58,45,21,8,4,11126.1,0,12
2026-08-03,CMP024,referral,Student referral loops,1855,193,39,31,17,6,4,3537.88,5,3
2026-08-03,CMP024,creator_content,Creator content,1141,71,20,14,6,2,0,1879.89,0,4
2026-08-03,CMP024,paid_social,Paid social,1363,72,14,11,6,2,0,2518.69,0,0
2026-08-03,CMP024,search_content,Search and explainer content,1455,119,28,22,12,5,3,2751.31,0,0
2026-08-03,CMP025,campus_ambassador,Campus ambassadors,745,71,24,19,9,5,3,1721.35,2,6
2026-08-03,CMP025,partner_webinar,Partner webinars,642,88,26,21,9,4,2,3462.18,0,0
2026-08-03,CMP025,referral,Student referral loops,590,64,22,16,9,5,3,1459.29,4,5
2026-08-03,CMP025,creator_content,Creator content,706,46,15,12,6,3,1,1503.12,0,0
2026-08-03,CMP025,paid_social,Paid social,1111,62,17,13,6,2,0,3450.55,0,1
2026-08-03,CMP025,search_content,Search and explainer content,1083,94,24,20,10,5,3,2035.39,3,2
2026-08-03,CMP026,campus_ambassador,Campus ambassadors,2152,177,37,28,12,5,3,4264.56,1,3
2026-08-03,CMP026,partner_webinar,Partner webinars,1338,159,36,28,12,6,3,6661.55,0,0
2026-08-03,CMP026,referral,Student referral loops,1697,160,25,19,9,4,2,3016.53,1,0
2026-08-03,CMP026,creator_content,Creator content,2382,136,30,23,12,6,3,4266.25,3,0
2026-08-03,CMP026,paid_social,Paid social,1728,83,16,13,6,3,1,3610.1,4,2
2026-08-03,CMP026,search_content,Search and explainer content,2203,165,42,31,16,7,3,4531.95,0,4
2026-08-03,CMP027,campus_ambassador,Campus ambassadors,1172,98,32,25,11,5,2,1355.99,2,0
2026-08-03,CMP027,partner_webinar,Partner webinars,445,53,18,15,7,2,1,1778.26,0,4
2026-08-03,CMP027,referral,Student referral loops,1117,107,25,20,9,3,2,1865.11,0,0
2026-08-03,CMP027,creator_content,Creator content,570,33,7,5,2,0,0,809.69,0,5
2026-08-03,CMP027,paid_social,Paid social,634,31,9,7,3,1,0,1161.29,1,0
2026-08-03,CMP027,search_content,Search and explainer content,959,73,25,19,9,4,2,1659.7,2,7
2026-08-03,CMP028,campus_ambassador,Campus ambassadors,542,43,14,10,6,2,1,1102.99,0,0
2026-08-03,CMP028,partner_webinar,Partner webinars,366,42,15,12,7,3,1,1549.59,5,1
2026-08-03,CMP028,referral,Student referral loops,558,51,11,8,4,1,0,776.85,2,4
2026-08-03,CMP028,creator_content,Creator content,390,21,6,5,2,0,0,520.27,7,0
2026-08-03,CMP028,paid_social,Paid social,365,17,4,3,1,0,0,686.48,6,1
2026-08-03,CMP028,search_content,Search and explainer content,618,44,12,10,6,2,1,1391.53,0,0
2026-08-03,CMP029,campus_ambassador,Campus ambassadors,1076,98,26,20,12,5,3,2003.37,0,0
2026-08-03,CMP029,partner_webinar,Partner webinars,2694,353,141,102,57,27,18,12051.26,10,2
2026-08-03,CMP029,referral,Student referral loops,2455,256,61,50,28,12,9,3531.97,0,0
2026-08-03,CMP029,creator_content,Creator content,2790,176,47,33,20,9,4,5467.57,1,0
2026-08-03,CMP029,paid_social,Paid social,1965,105,35,27,16,6,3,3628.03,1,0
2026-08-03,CMP029,search_content,Search and explainer content,2091,172,46,39,21,9,5,5121.18,0,0
2026-08-03,CMP030,campus_ambassador,Campus ambassadors,606,53,10,7,3,1,0,1665.51,0,0
2026-08-03,CMP030,partner_webinar,Partner webinars,471,60,14,10,5,2,1,1956.91,6,2
2026-08-03,CMP030,referral,Student referral loops,347,35,8,7,3,1,0,728.95,0,0
2026-08-03,CMP030,creator_content,Creator content,780,47,12,10,4,2,1,1679.07,0,0
2026-08-03,CMP030,paid_social,Paid social,1001,52,14,11,5,2,0,2457.3,0,0
2026-08-03,CMP030,search_content,Search and explainer content,382,30,7,5,2,1,0,1148.97,1,0
2026-08-03,CMP031,campus_ambassador,Campus ambassadors,1068,99,29,21,12,6,3,1580.62,0,0
2026-08-03,CMP031,partner_webinar,Partner webinars,879,117,36,26,17,9,6,4205.27,0,3
2026-08-03,CMP031,referral,Student referral loops,995,105,37,31,16,8,5,1891.78,1,0
2026-08-03,CMP031,creator_content,Creator content,635,40,9,7,3,1,0,935.27,0,6
2026-08-03,CMP031,paid_social,Paid social,1152,62,16,12,6,3,1,2658.08,0,0
2026-08-03,CMP031,search_content,Search and explainer content,1539,129,35,29,15,9,4,3667.07,0,0
2026-08-03,CMP032,campus_ambassador,Campus ambassadors,1974,192,64,48,27,16,9,3002.09,0,0
2026-08-03,CMP032,partner_webinar,Partner webinars,1745,245,80,66,31,14,8,8350.11,0,0
2026-08-03,CMP032,referral,Student referral loops,1511,169,55,46,28,15,10,3117.67,0,0
2026-08-03,CMP032,creator_content,Creator content,1880,127,38,31,15,8,4,3706.76,0,6
2026-08-03,CMP032,paid_social,Paid social,1995,114,26,19,10,6,2,3820.65,6,6
2026-08-03,CMP032,search_content,Search and explainer content,2361,208,45,37,23,15,8,3412.74,0,3
2026-08-10,CMP001,campus_ambassador,Campus ambassadors,658,60,11,8,5,2,1,1344.73,0,4
2026-08-10,CMP001,partner_webinar,Partner webinars,919,121,20,15,7,3,1,3798.16,0,0
2026-08-10,CMP001,referral,Student referral loops,951,100,17,14,7,3,2,1762.63,2,0
2026-08-10,CMP001,creator_content,Creator content,1564,99,18,14,8,4,1,3011.19,0,0
2026-08-10,CMP001,paid_social,Paid social,1391,74,19,16,7,3,1,2736.75,5,2
2026-08-10,CMP001,search_content,Search and explainer content,1267,105,17,13,7,2,1,2122.79,2,2
2026-08-10,CMP002,campus_ambassador,Campus ambassadors,2499,228,58,42,28,13,8,3181.65,8,0
2026-08-10,CMP002,partner_webinar,Partner webinars,1191,157,34,28,17,6,3,5315.03,6,0
2026-08-10,CMP002,referral,Student referral loops,816,85,14,11,7,3,2,1334.74,0,4
2026-08-10,CMP002,creator_content,Creator content,1855,117,30,25,13,4,2,3607.37,2,1
2026-08-10,CMP002,paid_social,Paid social,1048,56,13,10,6,2,0,2544.1,1,1
2026-08-10,CMP002,search_content,Search and explainer content,2526,209,51,41,27,11,5,3497.17,1,1
2026-08-10,CMP003,campus_ambassador,Campus ambassadors,214,18,2,1,0,0,0,362.29,0,3
2026-08-10,CMP003,partner_webinar,Partner webinars,163,20,3,2,0,0,0,585.09,4,0
2026-08-10,CMP003,referral,Student referral loops,424,42,6,4,1,0,0,547.67,1,3
2026-08-10,CMP003,creator_content,Creator content,225,13,1,0,0,0,0,297.2,0,0
2026-08-10,CMP003,paid_social,Paid social,353,17,2,1,0,0,0,817.02,2,3
2026-08-10,CMP003,search_content,Search and explainer content,493,38,4,3,1,0,0,774.36,3,1
2026-08-10,CMP004,campus_ambassador,Campus ambassadors,547,44,7,5,2,0,0,931.58,0,0
2026-08-10,CMP004,partner_webinar,Partner webinars,414,47,7,6,3,1,0,1036.71,2,2
2026-08-10,CMP004,referral,Student referral loops,301,27,6,4,2,0,0,373.94,2,0
2026-08-10,CMP004,creator_content,Creator content,541,30,4,3,1,0,0,809.68,0,0
2026-08-10,CMP004,paid_social,Paid social,618,29,5,4,2,0,0,1104.27,8,1
2026-08-10,CMP004,search_content,Search and explainer content,692,50,6,4,1,0,0,973.78,3,6
2026-08-10,CMP005,campus_ambassador,Campus ambassadors,497,41,12,8,3,1,0,902.67,1,2
2026-08-10,CMP005,partner_webinar,Partner webinars,888,107,29,21,9,4,2,2979.92,1,0
2026-08-10,CMP005,referral,Student referral loops,793,76,14,12,5,2,1,1432.64,2,2
2026-08-10,CMP005,creator_content,Creator content,929,53,11,9,4,1,0,1555.44,0,0
2026-08-10,CMP005,paid_social,Paid social,731,35,6,5,2,0,0,1426.82,0,0
2026-08-10,CMP005,search_content,Search and explainer content,762,57,16,12,4,2,1,1360.99,0,2
2026-08-10,CMP006,campus_ambassador,Campus ambassadors,727,61,12,9,4,2,1,1201.35,0,0
2026-08-10,CMP006,partner_webinar,Partner webinars,508,61,13,9,4,2,1,1816.82,0,3
2026-08-10,CMP006,referral,Student referral loops,724,69,13,9,4,2,1,1535.19,10,4
2026-08-10,CMP006,creator_content,Creator content,570,33,5,3,1,0,0,1096.47,0,0
2026-08-10,CMP006,paid_social,Paid social,1045,51,11,8,3,1,0,2661.25,1,5
2026-08-10,CMP006,search_content,Search and explainer content,440,33,7,5,2,0,0,756.67,3,0
2026-08-10,CMP007,campus_ambassador,Campus ambassadors,1467,137,26,19,8,2,1,2752.8,7,0
2026-08-10,CMP007,partner_webinar,Partner webinars,1060,143,33,28,11,5,3,3376.6,0,5
2026-08-10,CMP007,referral,Student referral loops,936,100,23,19,8,3,1,1201.13,1,0
2026-08-10,CMP007,creator_content,Creator content,783,51,10,7,2,0,0,1401.61,2,8
2026-08-10,CMP007,paid_social,Paid social,715,39,6,5,2,0,0,1459.7,6,2
2026-08-10,CMP007,search_content,Search and explainer content,959,81,16,11,4,1,0,1325.11,1,0
2026-08-10,CMP008,campus_ambassador,Campus ambassadors,2639,232,70,55,31,16,10,5070.7,2,0
2026-08-10,CMP008,partner_webinar,Partner webinars,1501,190,61,47,22,12,8,7587.75,3,5
2026-08-10,CMP008,referral,Student referral loops,1855,187,38,29,17,11,7,4269.24,3,5
2026-08-10,CMP008,creator_content,Creator content,1678,102,30,23,13,7,3,3077.77,0,0
2026-08-10,CMP008,paid_social,Paid social,1967,101,29,24,12,5,2,4756.7,6,1
2026-08-10,CMP008,search_content,Search and explainer content,1654,132,41,30,18,12,6,2989.23,0,0
2026-08-10,CMP009,campus_ambassador,Campus ambassadors,509,43,7,5,3,1,0,1083.33,0,0
2026-08-10,CMP009,partner_webinar,Partner webinars,909,111,19,14,6,2,1,4273.87,4,0
2026-08-10,CMP009,referral,Student referral loops,615,59,8,6,2,0,0,1071.16,0,0
2026-08-10,CMP009,creator_content,Creator content,554,32,4,3,1,0,0,1077.96,0,0
2026-08-10,CMP009,paid_social,Paid social,667,33,3,2,1,0,0,1681.24,1,2
2026-08-10,CMP009,search_content,Search and explainer content,792,60,10,7,3,1,0,1279.21,1,0
2026-08-10,CMP010,campus_ambassador,Campus ambassadors,917,79,23,17,6,3,1,1646.54,1,2
2026-08-10,CMP010,partner_webinar,Partner webinars,374,46,13,10,4,2,1,1306.57,7,1
2026-08-10,CMP010,referral,Student referral loops,457,45,13,9,3,1,0,668.21,3,0
2026-08-10,CMP010,creator_content,Creator content,311,18,5,4,1,0,0,500.53,1,0
2026-08-10,CMP010,paid_social,Paid social,374,19,3,2,1,0,0,784.9,0,0
2026-08-10,CMP010,search_content,Search and explainer content,451,35,10,7,3,1,0,1128.88,0,0
2026-08-10,CMP011,campus_ambassador,Campus ambassadors,1012,89,23,17,10,4,2,1541.57,1,0
2026-08-10,CMP011,partner_webinar,Partner webinars,1033,131,48,34,21,9,6,4181.75,5,0
2026-08-10,CMP011,referral,Student referral loops,1850,187,62,50,28,15,10,3162.4,0,1
2026-08-10,CMP011,creator_content,Creator content,1349,82,31,26,13,6,2,2966.63,5,1
2026-08-10,CMP011,paid_social,Paid social,684,35,13,9,5,2,0,1504.46,2,2
2026-08-10,CMP011,search_content,Search and explainer content,994,79,27,23,15,6,3,2003.35,0,3
2026-08-10,CMP012,campus_ambassador,Campus ambassadors,533,43,12,9,5,2,1,1119.5,0,0
2026-08-10,CMP012,partner_webinar,Partner webinars,472,55,16,13,8,4,2,1756.5,0,0
2026-08-10,CMP012,referral,Student referral loops,614,57,18,15,10,5,3,1227.71,0,0
2026-08-10,CMP012,creator_content,Creator content,841,47,10,8,4,1,0,1540.5,3,2
2026-08-10,CMP012,paid_social,Paid social,745,35,8,6,4,1,0,1857.25,0,2
2026-08-10,CMP012,search_content,Search and explainer content,794,59,17,14,7,3,1,1745.29,0,0
2026-08-10,CMP013,campus_ambassador,Campus ambassadors,533,53,13,9,5,2,1,1022.76,3,0
2026-08-10,CMP013,partner_webinar,Partner webinars,446,64,20,15,8,5,3,2409.34,0,0
2026-08-10,CMP013,referral,Student referral loops,743,85,23,19,9,4,2,2032.88,0,3
2026-08-10,CMP013,creator_content,Creator content,1005,69,27,20,9,5,2,2462.57,1,0
2026-08-10,CMP013,paid_social,Paid social,879,51,15,11,6,3,1,2235.6,2,0
2026-08-10,CMP013,search_content,Search and explainer content,877,79,23,18,10,5,3,1826.11,0,0
2026-08-10,CMP014,campus_ambassador,Campus ambassadors,1048,96,29,24,14,7,4,2670.34,5,1
2026-08-10,CMP014,partner_webinar,Partner webinars,2016,268,69,53,29,15,9,8456.98,6,0
2026-08-10,CMP014,referral,Student referral loops,2787,295,62,46,30,15,10,6474.22,0,0
2026-08-10,CMP014,creator_content,Creator content,2423,155,39,30,17,10,5,5421.73,7,0
2026-08-10,CMP014,paid_social,Paid social,1896,102,31,25,14,8,4,3799.86,6,0
2026-08-10,CMP014,search_content,Search and explainer content,1518,127,32,27,18,9,5,3388.04,0,4
2026-08-10,CMP015,campus_ambassador,Campus ambassadors,848,70,16,12,7,4,2,1178.01,0,0
2026-08-10,CMP015,partner_webinar,Partner webinars,612,72,15,11,5,2,1,1563.5,2,0
2026-08-10,CMP015,referral,Student referral loops,687,65,12,9,4,2,1,875.5,1,0
2026-08-10,CMP015,creator_content,Creator content,621,35,8,5,2,1,0,761.75,2,0
2026-08-10,CMP015,paid_social,Paid social,969,47,9,7,3,1,0,1859.45,0,0
2026-08-10,CMP015,search_content,Search and explainer content,934,70,10,8,3,1,0,1465.53,0,0
2026-08-10,CMP016,campus_ambassador,Campus ambassadors,913,81,21,15,6,2,1,1481.77,4,0
2026-08-10,CMP016,partner_webinar,Partner webinars,764,98,19,15,6,2,1,2848.79,3,0
2026-08-10,CMP016,referral,Student referral loops,716,73,20,16,6,2,1,1419.34,0,0
2026-08-10,CMP016,creator_content,Creator content,330,20,4,3,1,0,0,505.69,0,0
2026-08-10,CMP016,paid_social,Paid social,526,27,6,4,1,0,0,1220.74,2,3
2026-08-10,CMP016,search_content,Search and explainer content,645,52,13,10,4,1,0,1447.26,5,1
2026-08-10,CMP017,campus_ambassador,Campus ambassadors,1394,128,28,21,11,5,2,3256.89,0,1
2026-08-10,CMP017,partner_webinar,Partner webinars,2294,303,92,75,47,25,17,11525.16,5,3
2026-08-10,CMP017,referral,Student referral loops,1223,128,28,20,13,5,3,1893.63,0,1
2026-08-10,CMP017,creator_content,Creator content,2290,145,45,38,22,9,4,4562.04,1,0
2026-08-10,CMP017,paid_social,Paid social,1687,90,22,18,11,4,1,5037.03,0,0
2026-08-10,CMP017,search_content,Search and explainer content,2028,168,41,29,17,8,5,5137.49,0,0
2026-08-10,CMP018,campus_ambassador,Campus ambassadors,342,31,6,5,3,1,0,672.19,0,0
2026-08-10,CMP018,partner_webinar,Partner webinars,325,42,7,5,3,1,0,1453.6,0,0
2026-08-10,CMP018,referral,Student referral loops,511,53,10,7,4,1,0,654.51,0,1
2026-08-10,CMP018,creator_content,Creator content,490,30,7,5,2,0,0,877.92,0,4
2026-08-10,CMP018,paid_social,Paid social,679,36,8,6,3,1,0,1387.86,0,0
2026-08-10,CMP018,search_content,Search and explainer content,390,32,6,5,2,0,0,623.14,2,0
2026-08-10,CMP019,campus_ambassador,Campus ambassadors,1344,123,22,18,10,3,2,1931.81,0,0
2026-08-10,CMP019,partner_webinar,Partner webinars,1777,234,64,50,24,11,7,5101.85,8,0
2026-08-10,CMP019,referral,Student referral loops,1659,174,37,30,14,4,2,2265.92,0,3
2026-08-10,CMP019,creator_content,Creator content,977,62,13,10,6,2,0,1355.96,0,3
2026-08-10,CMP019,paid_social,Paid social,2181,117,23,19,9,3,1,4152.03,5,1
2026-08-10,CMP019,search_content,Search and explainer content,862,71,16,12,6,2,1,1581.98,1,2
2026-08-10,CMP020,campus_ambassador,Campus ambassadors,996,94,20,15,7,3,1,1882.52,0,0
2026-08-10,CMP020,partner_webinar,Partner webinars,1171,159,43,33,15,7,5,3489.36,2,1
2026-08-10,CMP020,referral,Student referral loops,788,85,14,10,5,2,1,1482.76,0,1
2026-08-10,CMP020,creator_content,Creator content,1660,109,27,22,10,6,3,2581.89,3,0
2026-08-10,CMP020,paid_social,Paid social,1219,67,16,13,6,3,1,2879.37,5,0
2026-08-10,CMP020,search_content,Search and explainer content,1385,118,21,15,7,3,1,2311.46,2,1
2026-08-10,CMP021,campus_ambassador,Campus ambassadors,871,68,13,9,4,1,0,1627.14,0,0
2026-08-10,CMP021,partner_webinar,Partner webinars,821,93,29,23,12,4,2,3256.08,3,5
2026-08-10,CMP021,referral,Student referral loops,703,63,18,14,7,3,1,891.64,0,4
2026-08-10,CMP021,creator_content,Creator content,719,39,7,5,2,0,0,1034.89,0,4
2026-08-10,CMP021,paid_social,Paid social,745,34,9,7,3,1,0,1720.59,0,0
2026-08-10,CMP021,search_content,Search and explainer content,467,33,8,6,3,1,0,880.43,1,0
2026-08-10,CMP022,campus_ambassador,Campus ambassadors,1642,144,26,19,12,4,2,1922.73,0,0
2026-08-10,CMP022,partner_webinar,Partner webinars,896,113,12,9,4,1,0,2466.72,2,0
2026-08-10,CMP022,referral,Student referral loops,1208,121,19,15,8,2,1,1781.75,4,0
2026-08-10,CMP022,creator_content,Creator content,1590,96,15,11,6,2,0,2450.08,6,2
2026-08-10,CMP022,paid_social,Paid social,1404,72,11,9,5,2,0,2344.17,3,0
2026-08-10,CMP022,search_content,Search and explainer content,756,60,7,5,2,0,0,1199.94,0,2
2026-08-10,CMP023,campus_ambassador,Campus ambassadors,446,43,13,9,4,1,0,867.06,0,0
2026-08-10,CMP023,partner_webinar,Partner webinars,1186,165,34,27,15,8,4,6084.39,0,0
2026-08-10,CMP023,referral,Student referral loops,636,70,14,11,6,3,1,1197.95,0,2
2026-08-10,CMP023,creator_content,Creator content,1199,80,16,13,7,3,1,2167.51,0,2
2026-08-10,CMP023,paid_social,Paid social,679,38,7,5,3,1,0,1360.25,0,0
2026-08-10,CMP023,search_content,Search and explainer content,704,61,19,15,7,4,2,1397.62,0,2
2026-08-10,CMP024,campus_ambassador,Campus ambassadors,1322,120,34,26,13,4,2,2166.19,5,1
2026-08-10,CMP024,partner_webinar,Partner webinars,941,123,29,21,12,5,3,3665.97,7,0
2026-08-10,CMP024,referral,Student referral loops,1303,135,26,20,10,3,2,1859.26,0,0
2026-08-10,CMP024,creator_content,Creator content,1501,94,24,17,9,3,1,2876.07,0,1
2026-08-10,CMP024,paid_social,Paid social,1580,84,23,19,9,3,1,3806.49,4,3
2026-08-10,CMP024,search_content,Search and explainer content,1072,88,21,16,7,3,1,2212.83,5,2
2026-08-10,CMP025,campus_ambassador,Campus ambassadors,611,58,16,12,7,4,2,1448.72,0,0
2026-08-10,CMP025,partner_webinar,Partner webinars,817,112,27,20,10,6,4,3847.68,5,5
2026-08-10,CMP025,referral,Student referral loops,908,99,38,29,14,8,5,1544.51,0,4
2026-08-10,CMP025,creator_content,Creator content,613,40,14,12,6,2,1,1321.78,0,0
2026-08-10,CMP025,paid_social,Paid social,1687,94,30,21,9,5,2,5149.43,2,0
2026-08-10,CMP025,search_content,Search and explainer content,1128,98,36,27,12,6,3,3001.51,4,4
2026-08-10,CMP026,campus_ambassador,Campus ambassadors,2167,179,27,22,11,5,2,4161.46,0,2
2026-08-10,CMP026,partner_webinar,Partner webinars,1461,173,27,19,8,3,1,6845.33,0,3
2026-08-10,CMP026,referral,Student referral loops,1437,136,34,29,14,6,4,2818.13,0,4
2026-08-10,CMP026,creator_content,Creator content,2324,133,28,24,11,6,3,3354.27,7,0
2026-08-10,CMP026,paid_social,Paid social,1519,73,17,14,7,3,1,3740.35,3,0
2026-08-10,CMP026,search_content,Search and explainer content,1953,146,33,27,12,6,3,3752.7,5,2
2026-08-10,CMP027,campus_ambassador,Campus ambassadors,1428,119,29,23,10,4,2,2131.77,1,0
2026-08-10,CMP027,partner_webinar,Partner webinars,788,95,20,14,7,3,1,2432.63,0,0
2026-08-10,CMP027,referral,Student referral loops,830,79,27,19,10,3,1,1221.95,2,0
2026-08-10,CMP027,creator_content,Creator content,646,37,8,5,2,1,0,1026.21,3,3
2026-08-10,CMP027,paid_social,Paid social,658,32,9,7,3,1,0,1356.73,4,0
2026-08-10,CMP027,search_content,Search and explainer content,1178,89,20,17,8,3,1,1945.27,0,0
2026-08-10,CMP028,campus_ambassador,Campus ambassadors,435,34,10,8,4,2,1,802.99,2,0
2026-08-10,CMP028,partner_webinar,Partner webinars,519,59,12,9,5,2,1,1813.17,4,0
2026-08-10,CMP028,referral,Student referral loops,727,66,18,15,8,4,2,1036.86,0,0
2026-08-10,CMP028,creator_content,Creator content,487,26,7,5,2,1,0,775.99,1,0
2026-08-10,CMP028,paid_social,Paid social,387,18,4,2,1,0,0,996.93,2,0
2026-08-10,CMP028,search_content,Search and explainer content,384,27,9,6,3,1,0,576.44,1,0
2026-08-10,CMP029,campus_ambassador,Campus ambassadors,1978,180,44,38,18,6,3,4413.26,8,0
2026-08-10,CMP029,partner_webinar,Partner webinars,1660,217,68,57,27,11,7,7958.5,0,2
2026-08-10,CMP029,referral,Student referral loops,2469,258,84,72,38,19,14,5328.52,4,0
2026-08-10,CMP029,creator_content,Creator content,1248,78,20,16,9,3,1,2077.93,2,0
2026-08-10,CMP029,paid_social,Paid social,2123,113,38,28,13,6,3,5720.45,0,7
2026-08-10,CMP029,search_content,Search and explainer content,3098,256,63,52,29,13,6,5670.6,1,0
2026-08-10,CMP030,campus_ambassador,Campus ambassadors,472,41,10,7,3,1,0,913.99,0,0
2026-08-10,CMP030,partner_webinar,Partner webinars,514,65,14,11,6,3,1,2907.03,2,0
2026-08-10,CMP030,referral,Student referral loops,798,81,19,16,7,4,2,1561.63,0,0
2026-08-10,CMP030,creator_content,Creator content,446,27,6,4,2,1,0,811.61,1,3
2026-08-10,CMP030,paid_social,Paid social,273,14,3,2,0,0,0,707.65,0,0
2026-08-10,CMP030,search_content,Search and explainer content,335,26,6,4,1,0,0,671.04,2,1
2026-08-10,CMP031,campus_ambassador,Campus ambassadors,1530,141,32,24,16,8,5,2268.86,3,0
2026-08-10,CMP031,partner_webinar,Partner webinars,1316,175,57,41,22,13,8,4456.87,0,0
2026-08-10,CMP031,referral,Student referral loops,756,80,19,15,8,4,2,1569.53,0,0
2026-08-10,CMP031,creator_content,Creator content,762,49,16,13,7,4,2,1159.36,0,0
2026-08-10,CMP031,paid_social,Paid social,652,35,12,9,4,2,1,1550.66,2,0
2026-08-10,CMP031,search_content,Search and explainer content,1235,103,35,28,17,8,4,2291.54,6,2
2026-08-10,CMP032,campus_ambassador,Campus ambassadors,1968,192,45,35,21,10,6,3825.43,6,1
2026-08-10,CMP032,partner_webinar,Partner webinars,2426,340,108,84,53,31,18,10355.55,5,0
2026-08-10,CMP032,referral,Student referral loops,1926,215,60,52,28,14,8,3453.54,5,7
2026-08-10,CMP032,creator_content,Creator content,2736,185,47,38,19,12,5,5654.42,0,0
2026-08-10,CMP032,paid_social,Paid social,2034,116,27,19,12,6,2,4035.46,3,0
2026-08-10,CMP032,search_content,Search and explainer content,2343,207,67,55,27,16,9,5214.44,6,6
